state,stusps,statefp,year,alf_spei_mean,alf_acres,irrigated_acres,non_irrigated_acres,alf_production,irrigated_production,non_irrigated_production,irr_share,alf_yield,irr_yield,non_irr_yield,haylage_acres,haylage_production,haylage_irrigated_acres,haylage_irrigated_ops,Export_Value,alf_price_usd_ton,hay_alf_usd_value,alf_sales_tons,irr_yield_tons_per_acre_method_gravity,irr_yield_tons_per_acre_method_pressure,non_irr_yield_tons_per_acre,irr_yield_tons_per_acre_general,irrigated_acres_method_gravity,irrigated_acres_method_pressure,irrigated_acres_source_on_farm_surface,irrigated_acres_total,non_irrigated_acres,water_applied_af_acre_method_gravity,water_applied_af_acre_method_pressure,water_applied_af_acre_general,irrigated_acres_source_off_farm,irrigated_acres_source_ground,hay_alf_usd,export_usd,avg_exp_rate,west,midwest
Michigan,MI,26,2021,-0.119164407,560000,NA,NA,1736000,NA,NA,NA,3.1,NA,NA,240000,2112000,NA,NA,0,193,335048000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335048000,0,0,0,1
Michigan,MI,26,2022,1.173339832,1102761,12970,1089791,2604982,NA,NA,0.011761388007011491,2.6,NA,NA,459899,3625072,16209,150,0,188,273728000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273728000,0,0,0,1
Michigan,MI,26,2023,0.127442931,550000,NA,NA,1375000,NA,NA,NA,2.5,NA,NA,230000,1541000,NA,NA,0,195,268125000,NA,NA,NA,NA,NA,NA,34188,4847,34188,NA,NA,0.6,0.6,NA,29569,268125000,0,0,0,1
Michigan,MI,26,2024,0.16504507,550000,NA,NA,1430000,NA,NA,NA,2.6,NA,NA,210000,1533000,NA,NA,0,173,247390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247390000,0,0,0,1
Michigan,MI,26,2025,-0.0974256,550000,NA,NA,1705000,NA,NA,NA,3.1,NA,NA,190000,1691000,NA,NA,0,158,269390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269390000,0,0,0,1
Minnesota,MN,27,2005,-0.012384015,1350000,NA,NA,4725000,NA,NA,0,3.5,NA,NA,275000,1513000,NA,NA,43,73,344925000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344925000,43000,1.2466478219902877e-4,0,1
Minnesota,MN,27,2006,-0.812935308,1350000,NA,NA,4455000,NA,NA,0,3.3,NA,NA,285000,2024000,NA,NA,30,82,365310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365310000,30000,8.212203334154553e-5,0,1
Minnesota,MN,27,2007,-0.044861686,2044775,15603,2029172,5861173,NA,NA,0.007630668,2.9,NA,NA,482275,2980578,9516,159,9,117,373230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373230000,9000,2.4113817217265492e-5,0,1
Minnesota,MN,27,2008,0.074716911,1350000,NA,NA,4185000,NA,NA,0,3.1,NA,NA,215000,1247000,NA,NA,77,130,544050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544050000,77000,1.4153110927304477e-4,0,1
Minnesota,MN,27,2009,0.019835016,1300000,NA,NA,3900000,NA,NA,0,3,NA,NA,250000,1650000,NA,NA,84,116,452400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452400000,84000,1.856763925729443e-4,0,1
Minnesota,MN,27,2010,0.178977691,1100000,NA,NA,3960000,NA,NA,0,3.6,NA,NA,265000,1935000,NA,NA,104,110,435600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435600000,104000,2.3875114784205692e-4,0,1
Minnesota,MN,27,2011,0.377806183,1100000,NA,NA,4070000,NA,NA,0,3.7,NA,NA,290000,2059000,NA,NA,63,133,541310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541310000,63000,1.163843269106427e-4,0,1
Minnesota,MN,27,2012,-0.314410735,1633559,13122,1620437,4702647,NA,NA,0.008032768,2.9,NA,NA,464221,3307461,8900,125,82,210,517650000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517650000,82000,1.584081908625519e-4,0,1
Minnesota,MN,27,2013,0.530076232,950000,NA,NA,2470000,NA,NA,0,2.6,NA,NA,285000,1853000,NA,NA,149,194,479180000,NA,NA,5.2,3.8,5.2,NA,14306,662,14306,29088,NA,0.6,0.6,966,12678,479180000,149000,3.10947869276681e-4,0,1
Minnesota,MN,27,2014,0.991727379,1100000,NA,NA,3190000,NA,NA,0,2.9,NA,NA,315000,2142000,NA,NA,162,136,433840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433840000,162000,3.734095519085377e-4,0,1
Minnesota,MN,27,2015,0.013378609,1050000,NA,NA,2835000,NA,NA,0,2.7,NA,NA,350000,2555000,NA,NA,73,100,283500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283500000,73000,2.5749559082892414e-4,0,1
Minnesota,MN,27,2016,0.312419419,1000000,NA,NA,3400000,NA,NA,0,3.4,NA,NA,350000,2660000,NA,NA,15,81,275400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275400000,15000,5.446623093681917e-5,0,1
Minnesota,MN,27,2017,-0.082187896,1698937,15364,1683573,5260020,NA,NA,0.009043302,3.35,NA,NA,436829,3060528,9924,146,5,113,329395000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329395000,5000,1.5179343948754535e-5,0,1
Minnesota,MN,27,2018,-0.04153445,720000,NA,NA,2052000,NA,NA,0,2.85,NA,NA,180000,1224000,NA,NA,0,147,301644000,NA,NA,5.4,NA,5.4,NA,21055,NA,21055,NA,NA,0.6,0.6,1700,19355,301644000,0,0,0,1
Minnesota,MN,27,2019,0.798144271,780000,NA,NA,2418000,NA,NA,NA,3.1,NA,NA,225000,1440000,NA,NA,0,155,374790000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374790000,0,0,0,1
Minnesota,MN,27,2020,-0.151119237,740000,NA,NA,2664000,NA,NA,NA,3.6,NA,NA,265000,1908000,NA,NA,0,134,356976000,194809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356976000,0,0,0,1
Minnesota,MN,27,2021,-0.962524723,680000,NA,NA,1768000,NA,NA,NA,2.6,NA,NA,210000,1365000,NA,NA,0,191,337688000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337688000,0,0,0,1
Minnesota,MN,27,2022,0.84968382,1384117,15949,1368168,3955568,NA,NA,0.01152287,3.1,NA,NA,396094,2674392,12058,149,0,178,353152000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353152000,0,0,0,1
Minnesota,MN,27,2023,-0.771835789,660000,NA,NA,1683000,NA,NA,NA,2.55,NA,NA,145000,769000,NA,NA,0,169,284427000,NA,NA,NA,NA,NA,80,12478,720,12558,NA,0.8,0.6,0.6,NA,11838,284427000,0,0,0,1
Minnesota,MN,27,2024,0.716642138,680000,NA,NA,2550000,NA,NA,NA,3.75,NA,NA,220000,1804000,NA,NA,0,117,298350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298350000,0,0,0,1
Minnesota,MN,27,2025,0.315005254,760000,NA,NA,2850000,NA,NA,NA,3.75,NA,NA,155000,1070000,NA,NA,0,107,304950000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304950000,0,0,0,1
Mississippi,MS,28,2005,0.13090183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2006,-0.703924275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2007,-1.587319585,3931,35,3896,7113,NA,NA,0.008903587,1.809463241,NA,NA,1035,2195,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2008,0.261700262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2009,0.686789053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2010,-0.339063403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2011,0.128604702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2012,-1.039018768,2823,0,2823,7234,NA,NA,0,2.56252214,NA,NA,1099,2046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2013,0.412611857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2014,0.39401682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2015,0.451831115,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2016,-0.513287651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2017,-0.030945803,980,0,980,2879,NA,NA,0,2.937755102,NA,NA,1583,9766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2018,0.738283719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,90,132,132,222,NA,1.5,0.5,0.9,90,NA,NA,NA,NA,0,0
Mississippi,MS,28,2019,0.783470414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2022,0.590250727,115,0,115,164,NA,NA,0,1.426086957,NA,NA,852,2852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Mississippi,MS,28,2023,-1.13234215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,128,NA,1,NA,1,128,NA,NA,NA,NA,0,0
Mississippi,MS,28,2024,0.102421002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Missouri,MO,29,2005,-0.599875444,420000,NA,NA,1134000,NA,NA,NA,2.7,NA,NA,35000,130000,NA,NA,0,102,115668000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115668000,0,0,0,1
Missouri,MO,29,2006,-0.473118805,390000,NA,NA,1131000,NA,NA,NA,2.9,NA,NA,30000,108000,NA,NA,4,120,135720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135720000,4000,2.9472443265546713e-5,0,1
Missouri,MO,29,2007,-0.13520371,695021,1823,693198,1922847,NA,NA,0.002622942,2.85,NA,NA,66008,249152,448,11,9,156,177840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177840000,9000,5.060728744939271e-5,0,1
Missouri,MO,29,2008,1.241363332,350000,NA,NA,1120000,NA,NA,NA,3.2,NA,NA,30000,150000,NA,NA,25,161,180320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180320000,25000,1.3864241348713398e-4,0,1
Missouri,MO,29,2009,0.771083536,280000,NA,NA,840000,NA,NA,0,3,NA,NA,10000,60000,NA,NA,116,125,105000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000000,116000,0.001104762,0,1
Missouri,MO,29,2010,0.437836788,240000,NA,NA,672000,NA,NA,0,2.8,NA,NA,20000,120000,NA,NA,19,135,90720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90720000,19000,2.0943562610229276e-4,0,1
Missouri,MO,29,2011,0.011505657,250000,NA,NA,650000,NA,NA,0,2.6,NA,NA,10000,60000,NA,NA,12,211,137150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137150000,12000,8.74954429456799e-5,0,1
Missouri,MO,29,2012,-1.216558831,415667,2064,413603,868943,NA,NA,0.004965513,2,NA,NA,56721,220833,644,17,0,221,106080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106080000,0,0,0,1
Missouri,MO,29,2013,0.526658869,330000,NA,NA,891000,NA,NA,0,2.7,NA,NA,25000,150000,NA,NA,0,218,194238000,NA,NA,6,4.1,6,NA,352,NA,352,2713,NA,1.3,1.3,NA,352,194238000,0,0,0,1
Missouri,MO,29,2014,0.063240845,280000,NA,NA,700000,NA,NA,0,2.5,NA,NA,20000,100000,NA,NA,0,171,119700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119700000,0,0,0,1
Missouri,MO,29,2015,0.883079955,260000,NA,NA,728000,NA,NA,0,2.8,NA,NA,45000,225000,NA,NA,0,165,120120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120120000,0,0,0,1
Missouri,MO,29,2016,-0.028549747,230000,NA,NA,736000,NA,NA,0,3.2,NA,NA,20000,120000,NA,NA,0,158,116288000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116288000,0,0,0,1
Missouri,MO,29,2017,0.603507294,536201,751,535450,1290015,NA,NA,0.001400594,2.4,NA,NA,60382,300382,1150,12,0,151,108720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108720000,0,0,0,1
Missouri,MO,29,2018,-0.60801796,270000,NA,NA,648000,NA,NA,0,2.4,NA,NA,35000,263000,NA,NA,0,159,103032000,NA,NA,5.2,NA,5.2,NA,478,464,478,NA,NA,0.3,0.3,14,NA,103032000,0,0,0,1
Missouri,MO,29,2019,1.002484224,260000,NA,NA,702000,NA,NA,NA,2.7,NA,NA,40000,160000,NA,NA,0,152,106704000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106704000,0,0,0,1
Missouri,MO,29,2020,0.256066603,220000,NA,NA,594000,NA,NA,NA,2.7,NA,NA,15000,90000,NA,NA,0,156,92664000,76710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92664000,0,0,0,1
Missouri,MO,29,2021,0.359136616,250000,NA,NA,763000,NA,NA,NA,3.05,NA,NA,15000,30000,NA,NA,0,160,122080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122080000,0,0,0,1
Missouri,MO,29,2022,0.625702822,343932,1619,342313,819936,NA,NA,0.004707326,2.6,NA,NA,58997,265717,821,10,0,168,69888000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69888000,0,0,0,1
Missouri,MO,29,2023,-0.671734355,205000,NA,NA,451000,NA,NA,NA,2.2,NA,NA,10000,41000,NA,NA,0,175,78925000,NA,NA,NA,NA,NA,120,1100,NA,1220,NA,0.5,0.3,0.3,NA,1220,78925000,0,0,0,1
Missouri,MO,29,2024,0.054639438,255000,NA,NA,752000,NA,NA,NA,2.95,NA,NA,15000,53000,NA,NA,0,177,133104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133104000,0,0,0,1
Missouri,MO,29,2025,-0.010285704,285000,NA,NA,670000,NA,NA,NA,2.35,NA,NA,10000,61000,NA,NA,0,169,113230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113230000,0,0,0,1
Montana,MT,30,2005,0.244775314,1750000,755000,995000,3850000,2580000,1270000,0.43142857142857144,2.2,3.4,1.3,NA,NA,NA,NA,NA,71,273350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273350000,NA,NA,1,0
Montana,MT,30,2006,-0.546692668,1550000,715000,835000,3255000,2430000,825000,0.4612903225806452,2.1,3.4,1,NA,NA,NA,NA,NA,78,253890000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253890000,NA,NA,1,0
Montana,MT,30,2007,-0.329297141,3568756,1405960,998000,7676445,2308000,1432000,0.39396361084927073,2.2,3.3,1.4,28008,157076,18726,156,NA,79,295460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295460000,NA,NA,1,0
Montana,MT,30,2008,0.207169825,1600000,595000,1005000,3040000,1959000,1081000,0.371875,1.9,3.3,1.1,NA,NA,NA,NA,NA,117,355680000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355680000,NA,NA,1,0
Montana,MT,30,2009,0.102143061,1700000,NA,NA,3570000,NA,NA,0,2.1,NA,NA,NA,NA,NA,NA,NA,96,342720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342720000,NA,NA,1,0
Montana,MT,30,2010,0.682016027,1950000,NA,NA,4485000,NA,NA,0,2.3,NA,NA,NA,NA,NA,NA,NA,79,354315000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354315000,NA,NA,1,0
Montana,MT,30,2011,0.936600715,2000000,NA,NA,4400000,NA,NA,0,2.2,NA,NA,NA,NA,NA,NA,NA,98,431200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431200000,NA,NA,1,0
Montana,MT,30,2012,-1.043405874,2984998,601765,2383233,5790112,NA,NA,0.20159645,2,NA,NA,19827,86294,13170,133,NA,146,438000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438000000,NA,NA,1,0
Montana,MT,30,2013,0.274008338,1800000,NA,NA,3960000,NA,NA,0,2.2,NA,NA,NA,NA,NA,NA,NA,141,558360000,NA,3.5,3.7,1.2,3.7,214592,335257,119121,549849,113504,1.6,1.4,1.5,418495,16999,558360000,NA,NA,1,0
Montana,MT,30,2014,0.300202371,1850000,NA,NA,3885000,NA,NA,0,2.1,NA,NA,NA,NA,NA,NA,NA,127,493395000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493395000,NA,NA,1,0
Montana,MT,30,2015,-0.630191838,1700000,NA,NA,3400000,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,125,425000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425000000,NA,NA,1,0
Montana,MT,30,2016,-0.139561843,1800000,NA,NA,3600000,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,134,482400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482400000,NA,NA,1,0
Montana,MT,30,2017,-0.954885064,3466438,742768,2723670,7020640,NA,NA,0.21427413385152136,2.1,NA,NA,24449,98239,15349,173,NA,142,492030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492030000,NA,NA,1,0
Montana,MT,30,2018,0.364048994,1900000,NA,NA,3895000,NA,NA,0,2.05,NA,NA,NA,NA,NA,NA,NA,148,576460000,NA,3.6,3.9,NA,3.7,358069,514284,233332,872353,NA,1.2,1.3,1.3,598776,42942,576460000,NA,NA,1,0
Montana,MT,30,2019,0.646712777,2100000,NA,NA,4515000,NA,NA,NA,2.15,NA,NA,NA,NA,NA,NA,NA,143,645645000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645645000,NA,NA,1,0
Montana,MT,30,2020,-0.25780868,1900000,NA,NA,4180000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,132,551760000,972507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551760000,NA,NA,1,0
Montana,MT,30,2021,-1.240475661,1550000,NA,NA,2635000,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,228,600780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600780000,NA,NA,1,0
Montana,MT,30,2022,0.671770603,3267085,664411,2602674,6135459,NA,NA,0.2033650792679101,2.05,NA,NA,41922,126259,22088,204,NA,242,709544000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709544000,NA,NA,1,0
Montana,MT,30,2023,0.00142909,1650000,NA,NA,3465000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,181,627165000,NA,NA,NA,NA,NA,221019,337743,149166,558762,NA,1.3,1.2,1.3,389717,20719,627165000,NA,NA,1,0
Montana,MT,30,2024,-0.264211212,1500000,NA,NA,3225000,NA,NA,NA,2.15,NA,NA,NA,NA,NA,NA,NA,138,445050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445050000,NA,NA,1,0
Montana,MT,30,2025,-0.313338165,1400000,NA,NA,3080000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,145,446600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446600000,NA,NA,1,0
Nebraska,NE,31,2005,0.121812307,1250000,430000,820000,4625000,2090000,2535000,0.344,3.7,4.86,3.09,50000,295000,NA,NA,172,50,231250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231250000,172000,7.437837837837838e-4,0,1
Nebraska,NE,31,2006,-0.661950392,1200000,425000,775000,3960000,1945000,2015000,0.3541666666666667,3.3,4.58,2.6,30000,204000,NA,NA,245,91,360360000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360360000,245000,6.798756798756799e-4,0,1
Nebraska,NE,31,2007,0.300025591,2185921,784516,705000,7970881,1815000,2200000,0.35889494634069574,3.65,4.59,3.12,70845,491074,14883,154,87,91,365365000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365365000,87000,2.3811804633722442e-4,0,1
Nebraska,NE,31,2008,0.597752691,970000,340000,630000,3832000,1660000,2172000,0.35051546391752575,3.95,4.9,3.45,35000,245000,NA,NA,741,92,352544000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352544000,741000,0.002101865,0,1
Nebraska,NE,31,2009,0.270032704,950000,330000,620000,3610000,1535000,2075000,0.3473684210526316,3.8,4.65,3.35,25000,158000,NA,NA,300,79,285190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285190000,300000,0.00105193,0,1
Nebraska,NE,31,2010,0.698672499,890000,NA,NA,3649000,NA,NA,0,4.1,NA,NA,20000,132000,NA,NA,57,78,284622000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284622000,57000,2.0026561544785715e-4,0,1
Nebraska,NE,31,2011,0.472269236,780000,NA,NA,3159000,NA,NA,0,4.05,NA,NA,30000,150000,NA,NA,20,129,407511000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407511000,20000,4.9078429784717465e-5,0,1
Nebraska,NE,31,2012,-1.940772577,1655885,303659,1352226,5124484,NA,NA,0.1833816961926704,3.1,NA,NA,59253,282364,11825,153,0,222,529914000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529914000,0,0,0,1
Nebraska,NE,31,2013,0.12962339,700000,NA,NA,2415000,NA,NA,0,3.45,NA,NA,25000,120000,NA,NA,0,161,388815000,NA,5.6,5.3,3.2,5.3,22486,215058,10423,237544,222716,0.9,1,1,24968,206744,388815000,0,0,0,1
Nebraska,NE,31,2014,0.377086461,830000,NA,NA,3403000,NA,NA,0,4.1,NA,NA,35000,193000,NA,NA,15,101,343703000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343703000,15000,4.364233073322025e-5,0,1
Nebraska,NE,31,2015,0.32220174,850000,NA,NA,3400000,NA,NA,0,4,NA,NA,30000,135000,NA,NA,26,89,302600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302600000,26000,8.592200925313946e-5,0,1
Nebraska,NE,31,2016,0.314918316,780000,NA,NA,3237000,NA,NA,0,4.15,NA,NA,25000,163000,NA,NA,48,80,258960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258960000,48000,1.8535681186283596e-4,0,1
Nebraska,NE,31,2017,-0.004203019,1818720,326497,1492223,6696802,NA,NA,0.17952021201724289,3.95,NA,NA,58253,409912,12974,172,114,97,329509000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329509000,114000,3.4596930584597084e-4,0,1
Nebraska,NE,31,2018,0.454711538,850000,NA,NA,3655000,NA,NA,0,4.3,NA,NA,25000,100000,NA,NA,70,115,420325000,NA,4.1,5.3,NA,5.2,29562,295490,22524,325052,NA,0.7,0.9,0.9,85682,223004,420325000,70000,1.6653779813239754e-4,0,1
Nebraska,NE,31,2019,1.052322311,980000,NA,NA,3724000,NA,NA,NA,3.8,NA,NA,40000,164000,NA,NA,93,109,405916000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405916000,93000,2.2911144177613103e-4,0,1
